csr_x_h,csr_mm,raw_smooth_mm,subset,subset_label,site_id,layer,segment,segment_label,coord_mode
43.086594911937375,9.583271108836428,9.583271108836428,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
43.50778701891716,9.56319687479614,9.56319687479614,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
43.92897912589694,9.5448204716679,9.5448204716679,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
44.35017123287671,9.530809147655448,9.530809147655448,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
44.77136333985649,9.51951269008368,9.51951269008368,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
45.192555446836266,9.508890135141062,9.508890135141062,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
45.61374755381605,9.499372007490358,9.499372007490358,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
46.03493966079583,9.490561480926184,9.490561480926184,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
46.4561317677756,9.481986215553706,9.481986215553706,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
46.87732387475538,9.474216967648832,9.474216967648832,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
47.29851598173516,9.466146099103666,9.466146099103666,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
47.71970808871494,9.457315759587855,9.457315759587855,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
48.14090019569472,9.446806836981391,9.446806836981391,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
48.56209230267449,9.434798414549158,9.434798414549158,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
48.983284409654274,9.416466868451456,9.416466868451456,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
49.40447651663405,9.394785053433909,9.394785053433909,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
49.82566862361383,9.368003418886964,9.368003418886964,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
50.24686073059361,9.3360369786507,9.3360369786507,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
50.66805283757338,9.302583566635947,9.302583566635947,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
51.089244944553165,9.261459951272975,9.261459951272975,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
51.51043705153294,9.215597362889424,9.215597362889424,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
51.93162915851272,9.17199964822488,9.17199964822488,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
52.3528212654925,9.128864277892689,9.128864277892689,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
52.77401337247228,9.08670341634103,9.08670341634103,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
53.195205479452056,9.045333003120142,9.045333003120142,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
53.61639758643183,9.004827635959696,9.004827635959696,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
54.03758969341161,8.965472516203814,8.965472516203814,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
54.45878180039139,8.925778297838876,8.925778297838876,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
54.879973907371166,8.885802154649085,8.885802154649085,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
55.30116601435095,8.845270116465558,8.845270116465558,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
55.72235812133072,8.801222922754555,8.801222922754555,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
56.1435502283105,8.762372247964906,8.762372247964906,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
56.56474233529028,8.72101534024462,8.72101534024462,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
56.98593444227006,8.681105248755676,8.681105248755676,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
57.40712654924984,8.643964229379417,8.643964229379417,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
57.82831865622961,8.608843828586457,8.608843828586457,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
58.24951076320939,8.582774452386385,8.582774452386385,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
58.67070287018917,8.559295454704932,8.559295454704932,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
59.09189497716895,8.539966239883936,8.539966239883936,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
59.51308708414873,8.523604602479292,8.523604602479292,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
59.9342791911285,8.509520327911758,8.509520327911758,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
60.35547129810829,8.493970989241964,8.493970989241964,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
60.77666340508807,8.475320027822432,8.475320027822432,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
61.19785551206784,8.454513504087734,8.454513504087734,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
61.61904761904762,8.430231592624995,8.430231592624995,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
62.040239726027394,8.402394576816285,8.402394576816285,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
62.461431833007175,8.37299263033123,8.37299263033123,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
62.88262393998696,8.33862197373398,8.33862197373398,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
63.30381604696673,8.30261485883044,8.30261485883044,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
63.72500815394651,8.267281788065743,8.267281788065743,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
64.14620026092629,8.232242978316417,8.232242978316417,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
64.56739236790607,8.197871248525276,8.197871248525276,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
64.98858447488584,8.164108536291096,8.164108536291096,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
65.40977658186563,8.131688858197208,8.131688858197208,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
65.8309686888454,8.099873561857521,8.099873561857521,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
66.25216079582518,8.068823981524217,8.068823981524217,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
66.67335290280496,8.038421379514748,8.038421379514748,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
67.09454500978474,8.007807975373392,8.007807975373392,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
67.51573711676451,7.97916443324448,7.97916443324448,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
67.93692922374429,7.950191906324464,7.950191906324464,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
68.35812133072407,7.921793066432527,7.921793066432527,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
68.77931343770385,7.894300299909342,7.894300299909342,clean_stageII_48h,Clean 48h + stage-II-like events,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
